//Skillinfo 스크립트								"무기 애니 사용 시, 무기제한 설정"														스킬 속성 표기											0 플레이어	1 버서커					타겟지정대상							범위 형태						어빌리티 적용				타입설정 or 수치입력						어빌리티 적용										어빌리티 적용										어빌리티 적용										어빌리티 적용										
//Version :	1.0.6.3							-1	동일한 애니를 사용 할 경우													409	스타일										1 몬스터	2 드래곤					1 : 적							1 : 타겟 1						1 : 적단수		0. 전체		1. 수치						1 : 적단수										1 : 적단수										1 : 적단수										1 : 적단수										
//최정업데이트 :	오후 05:06 2009-07-29							0	없음													11236	근거리물리										2 일반 NPC	3 섀도우					2 : 아군							2 : 전방 120						2 : 아군단수		1. 근거리 물리		2. 현재치 대비 비율						2 : 아군단수										2 : 아군단수										2 : 아군단수										2 : 아군단수										
//	오후 05:06 2009-07-29							1	버서커 양손도끼													11237	원거리물리										3 소환체	4 발키리					3 : 자신							3 : 전방 160						3 : 지정지점범위내적군		2. 원거리 물리		3. 최대치 대비 비율						3 : 지정지점범위내적군										3 : 지정지점범위내적군										3 : 지정지점범위내적군										3 : 지정지점범위내적군										
//								2	버서커 양손검													11238	보조기능										4 용병	5 매지션					4 : 범위							4 : 주변 360						4 : 지정지점범위내아군		3. 물		4. 상대 방어력						4 : 지정지점범위내아군										4 : 지정지점범위내아군										4 : 지정지점범위내아군										4 : 지정지점범위내아군										
//								3	드래곤나이트 한손검													11239	강화										5 액션	7 드래곤(변신1차)					5 : 시체(아군)							5 : 관통(본인과 타켓 사이 안의 PC/NPC)						5 : 자기 중심 범위내 적군		4. 불								5 : 자기 중심 범위내 적군										5 : 자기 중심 범위내 적군										5 : 자기 중심 범위내 적군										5 : 자기 중심 범위내 적군										
//								4	드래곤나이트 창													11240	약화										6 이모티콘	8 드래곤(변신2차)					6 : (이동가능) 적													6 : 자기 중심 범위내 아군		5. 바람			수치/비율값 입력					6 : 자기 중심 범위내 아군										6 : 자기 중심 범위내 아군										6 : 자기 중심 범위내 아군										6 : 자기 중심 범위내 아군										
//								5	섀도우대거													11241	회복										7 토템	11 버서커_체인지업					7 : (이동가능) 아군													7 : 자기자신		6. 대지								7 : 자기자신										7 : 자기자신										7 : 자기자신										7 : 자기자신										
//								6	섀도우채찍													11242	변신											12 드래곤_체인지업					8 : (이동가능) 자신													8 : 필드적용		7. 암흑								8 : 필드적용										8 : 필드적용										8 : 필드적용										8 : 필드적용										
//								7	발키리 한손석궁													11243	소환											13 섀도우_체인지업					9 : 타겟없음(소환)													9 : 시체(부활용이며 파티원만 적용)		8. 신성								9 : 시체(부활용이며 파티원만 적용)										9 : 시체(부활용이며 파티원만 적용)										9 : 시체(부활용이며 파티원만 적용)										9 : 시체(부활용이며 파티원만 적용)										
//								8	발키리 웨폰													11244	부활											14 발키리_체인지업					10 : 적단수(PC만 적용)													10 : 소환(특정 타겟이 없는 경우)		9. 모든 물리 공격								10 : 소환(특정 타겟이 없는 경우)										10 : 소환(특정 타겟이 없는 경우)										10 : 소환(특정 타겟이 없는 경우)										10 : 소환(특정 타겟이 없는 경우)										
//									엘리맨탈 완드													11245	마법											15 매지션_체인지업					11: 시체(적군)													11 : 변신		10. 모든 마법 공격								11 : 변신										11 : 변신										11 : 변신										11 : 변신										
//									엘리맨탈 지팡이																									17 드래곤(변신1차)_체인지업					12: 시체범위(적군)				스킬캐스팅타임									"12 :시체(부활용이며, 자신과 파티원만 적용)"										"12 :시체(부활용이며, 자신과 파티원만 적용)"										"12 :시체(부활용이며, 자신과 파티원만 적용)"										"12 :시체(부활용이며, 자신과 파티원만 적용)"										"12 :시체(부활용이며, 자신과 파티원만 적용)"										
//																																		18 드래곤(변신2차)_체인지업					"13: 적단수(적용은 자기자신,석션용)"													13 : 소환수										13 : 소환수										13 : 소환수										13 : 소환수										13 : 소환수										
//																																															스킬범위	추적범위	최대적용마리수	자동공격		14 : 시체(PC를 제외한 몬스터)										14 : 시체(PC를 제외한 몬스터)																																								
//1.4																																																				15: 자기 중심 범위내 다수(시체)										15: 자기 중심 범위내 다수(시체)																																								
//파라메타 업데이트 버전 정보																																814																		819		16: 자기 중심 범위내 단수(시체)										16: 자기 중심 범위내 단수(시체)																																								
//	스킬ID	스킬종류ID	스킬이름	네임코드	스킬설명코드	아이콘코드	스킬이팩트	무기제한1	애니메이션코드 1	무기제한2	애니메이션코드 2	무기제한3	애니메이션코드 3	무기제한4	애니메이션코드 4	애니동기화	캐스팅코드	발사체코드	발사체라이프	필드이펙트	효과이펙트	스킬속성표기	요구레벨	스킬레벨	최고레벨	오버가능레벨	오버스탯1종류	오버스탯1요구치/스킬요구스탯	오버스탯2종류	오버스탯2요구치/스킬요구스탯	스킬타입	에테르탄환사용타입	스킬사용자타입	클래스제한	숙련도구분	요구숙련도1	요구숙련도2	요구스킬포인트	타겟지정대상	스킬사용제한대상	HP소모	MP소모	스킬캐스팅타임	쿨타임	스킬사거리	범위형태	스킬범위	추적범위	최대적용마리수	자동공격	어빌리티ID1	어빌리티1적용범위타입	어빌리티1성공확율	어빌리티1옵션1	어빌리티1옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID2	어빌리티2적용범위타입	어빌리티2성공확율	어빌리티2옵션1	어빌리티2옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID3	어빌리티3적용범위타입	어빌리티3성공확율	어빌리티3옵션1	어빌리티3옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID4	어빌리티4적용범위타입	어빌리티4성공확율	어빌리티4옵션1	어빌리티4옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID5	어빌리티5적용범위타입	어빌리티5성공확율	어빌리티5옵션1	어빌리티5옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	스킬 획득	
	SkillCode	SkillClassCode	SkillName	SkillNcode	SkillDescCode	SkillIconCode	SkillEffectName	WeaponDefine1	AnimationCode1	WeaponDefine2	AnimationCode2	WeaponDefine3	AnimationCode3	WeaponDefine4	AnimationCode4	CSSyncDelay	CastAniCode	FlyingObjectCode	FlyingLifeTime	FieldEffect	Effect	SkillAttribute	RequireLV	SkillLV	MaxLV	OverLV	OverStat1Class	OverStat1	OverStat2Class	OverStat2	SkillType	EtherBulletInfo	SkillUserType	ClassDefine	SkillStatType	RequireSkillStat1	RequireSkillStat2	RequireSkillPoint	Target	ForbiddenTarget	HPSpend	MPSpend	SkillCasting	CoolTime	SkillRange	AttRangeform	SkillArea	ChaseRange	MaxTargetNo	AutoAttack	AbilityID1	Ability1RangeType	Ability1SuccessRate	Ability1Option1	Ability1Option2	Ability1Parameter1	Ability1Parameter2	Ability1Parameter3	Ability1Parameter4	Ability1Parameter5	AbilityID2	Ability2RangeType	Ability2SuccessRate	Ability2Option1	Ability2Option2	Ability2Parameter1	Ability2Parameter2	Ability2Parameter3	Ability2Parameter4	Ability2Parameter5	AbilityID3	Ability3RangeType	Ability3SuccessRate	Ability3Option1	Ability3Option2	Ability3Parameter1	Ability3Parameter2	Ability3Parameter3	Ability3Parameter4	Ability3Parameter5	AbilityID4	Ability4RangeType	Ability4SuccessRate	Ability4Option1	Ability4Option2	Ability4Parameter1	Ability4Parameter2	Ability4Parameter3	Ability4Parameter4	Ability4Parameter5	AbilityID5	Ability5RangeType	Ability5SuccessRate	Ability5Option1	Ability5Option2	Ability5Parameter1	Ability5Parameter2	Ability5Parameter3	Ability5Parameter4	Ability5Parameter5	SkillAcquire	FieldEnd
	15851	1585	켈베로스리젠에니미	0	0	0	NULL	-1	S950	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	5	0	0	20	0	5000	200	4	30	0	0	0	204	9	1000	0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	15861	1586	암흑의마법사다크포스	0	0	0	NULL	-1	S722	0	NULL	0	NULL	0	NULL	0	NULL	5	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	5000	200	1	0	20	0	0	1	1	1000	7	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	15871	1587	암흑의마법사커스헬쓰	0	0	0	NULL	-1	S723	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	15000	200	1	0	0	0	0	4	1	1000	0	0	1	-30	10000	1000	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	15881	1588	암흑의마법사서몬솔져	0	0	0	NULL	-1	S928	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	9	0	0	20	0	30000	200	1	50	0	0	0	220	10	1000	1	3001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	15891	1589	암흑의감시자헤비블로우	0	0	0	NULL	-1	S724	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	7000	20	1	0	0	0	0	1	1	1000	1	2	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	15901	1590	암흑의감시자휠어택	0	0	0	NULL	-1	S725	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	14000	45	4	40	0	0	0	1	5	1000	1	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	15911	1591	암흑의감시자리버스솔저	0	0	0	NULL	-1	S951	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	5	0	0	20	0	5000	200	4	50	0	0	0	204	9	1000	0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	15921	1592	암흑의감시자스피릿터치	0	0	0	NULL	-1	S901	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	20	0	20000	130	4	130	0	0	0	4	6	1000	0	0	2	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	15931	1593	설원의문지기락어웨이	0	0	0	NULL	-1	S734	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	30000	150	3	80	0	4	0	1	3	1000	1	2	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	15941	1594	설원의문지기헤비블로우	0	0	0	NULL	-1	S724	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	7000	20	1	0	0	0	0	1	1	1000	1	2	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	15951	1595	설원의문지기서몬솔저(사용안함)	0	0	0	NULL	-1	S928	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	9	0	0	20	0	5000	200	1	50	0	0	0	220	10	1000	1	3001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	15961	1596	백색의마법사아이스볼	0	0	0	NULL	-1	S736	0	NULL	0	NULL	0	NULL	0	NULL	3	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	30000	150	3	80	0	4	0	1	3	1000	3	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	15971	1597	백색의마법사아이스폼	0	0	0	NULL	-1	S737	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	20	0	60000	0	4	80	0	0	0	16	6	1000	3	0	1	35	90000	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	15981	1598	백색의마법사리버스솔저	0	0	0	NULL	-1	S951	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	9	0	0	20	0	5000	200	4	50	0	0	0	220	10	1000	1	175	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	15991	1599	얼음성의파수꾼태클	0	0	0	NULL	-1	S738	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	6	0	0	20	0	10000	50	2	30	0	6	0	100	3	1000	0	0	0	0	3000	0	3	206	3	1000	0	0	0	35	0	0	305	1	3	1000	1	2	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16001	1600	얼음성의파수꾼아이스쏜즈	0	0	0	NULL	-1	S739	0	NULL	0	NULL	0	NULL	0	NULL	2	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	13000	140	1	0	20	0	0	1	1	1000	3	0	0	1000	0	0	0	2	1	1000	6	0	1	2	5000	1000	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16011	1601	얼음성의파수꾼셀프힐	0	0	0	NULL	-1	S903	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	20	0	15000	130	1	130	0	0	0	4	7	1000	0	0	2	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16021	1602	저주받은사제라이트닝	0	0	0	NULL	-1	S113	0	NULL	0	NULL	0	NULL	0	NULL	5	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	30000	150	3	80	0	4	0	1	3	1000	5	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16381	1638	저주받은사제아이스포그	0	0	0	NULL	-1	S001	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	60000	100	4	100	0	10	0	206	5	1000	0	0	0	30	0	0	0	1	5	1000	3	0	0	1000	0	0	0	100	5	800	0	0	0	0	3000	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16031	1603	저주받은사제아이스스프레이	0	0	0	NULL	-1	S741	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	9500	145	2	50	0	5	0	1	1	1000	6	0	0	1000	0	0	0	2	1	1000	6	0	1	5	6500	1000	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16391	1639	저주받은사제아이스스톰	0	0	0	NULL	-1	S925	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	10000	150	1	0	20	3	0	1	1	1000	3	0	0	800	0	0	0	16	1	1000	3	0	3	-500	10000	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16041	1604	저주받은사제셀프힐	0	0	0	NULL	-1	S903	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	20	0	15000	0	1	130	0	0	0	4	7	1000	0	0	2	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16051	1605	저주받은사제(소환)	0	0	0	NULL	-1	S901	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	9	0	0	20	0	20000	130	1	130	0	0	0	220	10	1000	1	7174	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16061	1606	성의주인아쿠아스피어	0	0	0	NULL	-1	S742	0	NULL	0	NULL	0	NULL	0	NULL	3	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	10000	150	4	130	0	0	0	1	3	1000	3	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16071	1607	성의주인아이스케이지	0	0	0	NULL	-1	S743	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	10000	200	4	200	0	0	0	100	5	1000	0	0	0	0	9000	0	9	1	5	1000	3	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16081	1608	성의주인블리자드	0	0	0	NULL	-1	S744	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	10000	200	4	200	0	0	0	2	5	500	3	0	1	20	25000	2500	101	1	5	1000	3	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16091	1609	성의주인서몬베인	0	0	0	NULL	-1	S925	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	9	0	0	20	0	10000	200	1	50	0	0	0	220	10	1000	1	7180	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16101	1610	성의주인리젠에네미	0	0	0	NULL	-1	S950	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	5	0	0	20	0	10000	200	4	30	0	0	0	204	9	1000	0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16111	1611	성의주인스피릿터치	0	0	0	NULL	-1	S901	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	20	0	10000	130	4	130	0	0	0	4	6	1000	0	0	2	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16121	1612	화염의켈베로스화이어브레스	0	0	0	NULL	-1	S748	0	NULL	0	NULL	0	NULL	0	NULL	2	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	10000	150	1	0	0	0	0	1	1	1000	4	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16131	1613	화염의켈베로스그레이트하울	0	0	0	NULL	-1	S749	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	10000	50	4	40	0	0	0	20	5	1000	0	0	2	-350	30000	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	16141	1614	화염의켈베로스서몬솔저	0	0	0	NULL	-1	S928	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	9	0	0	20	0	30000	200	1	50	0	0	0	220	10	1000	1	3001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16151	1615	악령주술사애니메이트데드	0	0	0	NULL	-1	S952	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	9	0	0	20	0	5000	200	4	50	0	0	0	220	10	1000	1	7026	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16161	1616	켈베로스서몬베인	0	0	0	NULL	-1	S925	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	9	0	0	20	0	5000	200	1	50	0	0	0	220	10	1000	1	7009	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16171	1617	어둠의기사(소환스킬)	0	0	0	NULL	-1	S950	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	9	0	0	20	0	5000	200	4	30	0	0	0	220	10	1000	1	7100	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16181	1618	홍염의야수브러디바이트	0	0	0	NULL	-1	S750	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	10000	0	1	0	0	4	0	2	1	1000	0	0	1	5	10000	1000	101	1	1	1000	4	2	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16191	1619	홍염의야수태클	0	0	0	NULL	-1	S738	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	6500	50	2	30	0	4	0	100	3	300	0	0	0	0	3000	0	3	206	3	1000	0	0	0	35	0	0	305	1	3	1000	1	2	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16201	1620	화염의드레이크슬로워윙	0	0	0	NULL	-1	S752	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	30000	70	4	60	0	4	0	20	5	1000	0	0	2	-400	30000	0	108	21	5	1000	0	0	2	-400	30000	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16211	1621	화염의드레이크화이어브레스	0	0	0	NULL	-1	S748	0	NULL	0	NULL	0	NULL	0	NULL	10	2500	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	15000	150	4	80	0	0	0	1	5	1000	4	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16221	1622	불꽃의주술사화이어에너지	0	0	0	NULL	-1	S754	0	NULL	0	NULL	0	NULL	0	NULL	11	2500	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	10000	150	3	80	0	8	0	1	3	1000	4	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16231	1623	불꽃의주술사화이어월	0	0	0	NULL	-1	S755	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	20000	160	4	60	0	8	0	206	3	1000	0	0	0	30	0	0	0	2	1	1000	4	1	1	200	5000	1000	102	1	3	1000	4	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16241	1624	화염의전사액스플레임	0	0	0	NULL	-1	S756	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	5000	35	2	40	0	3	0	1	3	1000	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	16251	1625	화염의전사녹아웃	0	0	0	NULL	-1	S757	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	20	0	10000	35	1	0	0	0	0	206	1	1000	0	0	0	30	0	0	305	1	1	1000	0	2	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
