//version	1.0.0.8																																																																														
//최종수정날짜	2009-04-20 13:44																																																																														
//최종수정자	정만복					1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004	
//상점리스트 아이디	상점이름	하임행운적용비율	상점탭	판매아이템1	아이템1수량		판매아이템2	아이템2수량		판매아이템3	아이템3수량		판매아이템4	아이템4수량		판매아이템5	아이템5수량		판매아이템6	아이템6수량		판매아이템7	아이템7수량		판매아이템8	아이템8수량		판매아이템9	아이템9수량		판매아이템10	아이템10수량		판매아이템11	아이템11수량		판매아이템12	아이템12수량		판매아이템13	아이템13수량		판매아이템14	아이템14수량		판매아이템15	아이템15수량		판매아이템16	아이템16수량		판매아이템17	아이템17수량		판매아이템18	아이템18수량		판매아이템19	아이템19수량		판매아이템20	아이템20수량		판매아이템21	아이템21수량		판매아이템22	아이템22수량		판매아이템23	아이템23수량		판매아이템24	아이템24수량		판매아이템25	아이템25수량		
dwID	Name	LottoRatio	iShopTab	wItemCode1	byItemNum1	IGType1	wItemCode2	byItemNum2	IGType2	wItemCode3	byItemNum3	IGType3	wItemCode4	byItemNum4	IGType4	wItemCode5	byItemNum5	IGType5	wItemCode6	byItemNum6	IGType6	wItemCode7	byItemNum7	IGType7	wItemCode8	byItemNum8	IGType8	wItemCode9	byItemNum9	IGType9	wItemCode10	byItemNum10	IGType10	wItemCode11	byItemNum11	IGType11	wItemCode12	byItemNum12	IGType12	wItemCode13	byItemNum13	IGType13	wItemCode14	byItemNum14	IGType14	wItemCode15	byItemNum15	IGType15	wItemCode16	byItemNum16	IGType16	wItemCode17	byItemNum17	IGType17	wItemCode18	byItemNum18	IGType18	wItemCode19	byItemNum19	IGType19	wItemCode20	byItemNum20	IGType20	wItemCode21	byItemNum21	IGType21	wItemCode22	byItemNum22	IGType22	wItemCode23	byItemNum23	IGType23	wItemCode24	byItemNum24	IGType24	wItemCode25	byItemNum25	IGType25	FieldEnd
62051	버서커-니힐(에텔레인)	0	4	31006	1	0	31056	1	0	31106	1	0	31156	1	0	31206	1	0	31256	1	0	31306	1	0	31356	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62054	드래곤-나훔(에텔레인)	0	0	36	1	0	10036	1	0	20036	1	0	30036	1	0	0	0	0	51	1	0	10051	1	0	20051	1	0	30051	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62054	드래곤-나훔(에텔레인)	0	1	1016	1	0	1066	1	0	1116	1	0	1166	1	0	1216	1	0	1266	1	0	1316	1	0	1366	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62054	드래곤-나훔(에텔레인)	0	2	11016	1	0	11066	1	0	11116	1	0	11166	1	0	11216	1	0	11266	1	0	11316	1	0	11366	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62054	드래곤-나훔(에텔레인)	0	3	21016	1	0	21066	1	0	21116	1	0	21166	1	0	21216	1	0	21266	1	0	21316	1	0	21366	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62054	드래곤-나훔(에텔레인)	0	4	31016	1	0	31066	1	0	31116	1	0	31166	1	0	31216	1	0	31266	1	0	31316	1	0	31366	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62118	섀도우-프랜시스(에텔레인)	0	0	66	1	0	10066	1	0	20066	1	0	30066	1	0	0	0	0	81	1	0	10081	1	0	20081	1	0	30081	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62118	섀도우-프랜시스(에텔레인)	0	1	1026	1	0	1076	1	0	1126	1	0	1176	1	0	1226	1	0	1276	1	0	1326	1	0	1376	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62118	섀도우-프랜시스(에텔레인)	0	2	11026	1	0	11076	1	0	11126	1	0	11176	1	0	11226	1	0	11276	1	0	11326	1	0	11376	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62118	섀도우-프랜시스(에텔레인)	0	3	21026	1	0	21076	1	0	21126	1	0	21176	1	0	21226	1	0	21276	1	0	21326	1	0	21376	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62118	섀도우-프랜시스(에텔레인)	0	4	31026	1	0	31076	1	0	31126	1	0	31176	1	0	31226	1	0	31276	1	0	31326	1	0	31376	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62057	발키리-라비나(에텔레인)	0	0	96	1	0	10096	1	0	20096	1	0	30096	1	0	0	0	0	111	1	0	10111	1	0	20111	1	0	30111	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62057	발키리-라비나(에텔레인)	0	1	1036	1	0	1086	1	0	1136	1	0	1186	1	0	1236	1	0	1286	1	0	1336	1	0	1386	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62057	발키리-라비나(에텔레인)	0	2	11036	1	0	11086	1	0	11136	1	0	11186	1	0	11236	1	0	11286	1	0	11336	1	0	11386	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62057	발키리-라비나(에텔레인)	0	3	21036	1	0	21086	1	0	21136	1	0	21186	1	0	21236	1	0	21286	1	0	21336	1	0	21386	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62057	발키리-라비나(에텔레인)	0	4	31036	1	0	31086	1	0	31136	1	0	31186	1	0	31236	1	0	31286	1	0	31336	1	0	31386	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62060	엘리-베스티아(에텔레인)	0	0	142	1	0	10142	1	0	20142	1	0	30142	1	0	0	0	0	157	1	0	10157	1	0	20157	1	0	30157	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62060	엘리-베스티아(에텔레인)	0	1	1046	1	0	1096	1	0	1146	1	0	1196	1	0	1246	1	0	1296	1	0	1346	1	0	1396	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62060	엘리-베스티아(에텔레인)	0	2	11046	1	0	11096	1	0	11146	1	0	11196	1	0	11246	1	0	11296	1	0	11346	1	0	11396	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62060	엘리-베스티아(에텔레인)	0	3	21046	1	0	21096	1	0	21146	1	0	21196	1	0	21246	1	0	21296	1	0	21346	1	0	21396	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62060	엘리-베스티아(에텔레인)	0	4	31046	1	0	31096	1	0	31146	1	0	31196	1	0	31246	1	0	31296	1	0	31346	1	0	31396	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62052	버서커-오터(에텔레인)	0	0	7	1	0	10007	1	0	20007	1	0	30007	1	0	0	0	0	22	1	0	10022	1	0	20022	1	0	30022	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62052	버서커-오터(에텔레인)	0	1	1007	1	0	1057	1	0	1107	1	0	1157	1	0	1207	1	0	1257	1	0	1307	1	0	1357	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62052	버서커-오터(에텔레인)	0	2	11007	1	0	11057	1	0	11107	1	0	11157	1	0	11207	1	0	11257	1	0	11307	1	0	11357	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62052	버서커-오터(에텔레인)	0	3	21007	1	0	21057	1	0	21107	1	0	21157	1	0	21207	1	0	21257	1	0	21307	1	0	21357	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62052	버서커-오터(에텔레인)	0	4	31007	1	0	31057	1	0	31107	1	0	31157	1	0	31207	1	0	31257	1	0	31307	1	0	31357	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62055	드래곤-오비스(에텔레인)	0	0	37	1	0	10037	1	0	20037	1	0	30037	1	0	0	0	0	52	1	0	10052	1	0	20052	1	0	30052	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62055	드래곤-오비스(에텔레인)	0	1	1017	1	0	1067	1	0	1117	1	0	1167	1	0	1217	1	0	1267	1	0	1317	1	0	1367	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62055	드래곤-오비스(에텔레인)	0	2	11017	1	0	11067	1	0	11117	1	0	11167	1	0	11217	1	0	11267	1	0	11317	1	0	11367	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62055	드래곤-오비스(에텔레인)	0	3	21017	1	0	21067	1	0	21117	1	0	21167	1	0	21217	1	0	21267	1	0	21317	1	0	21367	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62055	드래곤-오비스(에텔레인)	0	4	31017	1	0	31067	1	0	31117	1	0	31167	1	0	31217	1	0	31267	1	0	31317	1	0	31367	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62119	섀도우-베르나르(에텔레인)	0	0	67	1	0	10067	1	0	20067	1	0	30067	1	0	0	0	0	82	1	0	10082	1	0	20082	1	0	30082	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62119	섀도우-베르나르(에텔레인)	0	1	1027	1	0	1077	1	0	1127	1	0	1177	1	0	1227	1	0	1277	1	0	1327	1	0	1377	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62119	섀도우-베르나르(에텔레인)	0	2	11027	1	0	11077	1	0	11127	1	0	11177	1	0	11227	1	0	11277	1	0	11327	1	0	11377	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62119	섀도우-베르나르(에텔레인)	0	3	21027	1	0	21077	1	0	21127	1	0	21177	1	0	21227	1	0	21277	1	0	21327	1	0	21377	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62119	섀도우-베르나르(에텔레인)	0	4	31027	1	0	31077	1	0	31127	1	0	31177	1	0	31227	1	0	31277	1	0	31327	1	0	31377	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62058	발키리-안나(에텔레인)	0	0	97	1	0	10097	1	0	20097	1	0	30097	1	0	0	0	0	112	1	0	10112	1	0	20112	1	0	30112	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62058	발키리-안나(에텔레인)	0	1	1037	1	0	1087	1	0	1137	1	0	1187	1	0	1237	1	0	1287	1	0	1337	1	0	1387	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62058	발키리-안나(에텔레인)	0	2	11037	1	0	11087	1	0	11137	1	0	11187	1	0	11237	1	0	11287	1	0	11337	1	0	11387	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62058	발키리-안나(에텔레인)	0	3	21037	1	0	21087	1	0	21137	1	0	21187	1	0	21237	1	0	21287	1	0	21337	1	0	21387	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62058	발키리-안나(에텔레인)	0	4	31037	1	0	31087	1	0	31137	1	0	31187	1	0	31237	1	0	31287	1	0	31337	1	0	31387	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62061	엘리-아리에스(에텔레인)	0	0	143	1	0	10143	1	0	20143	1	0	30143	1	0	0	0	0	158	1	0	10158	1	0	20158	1	0	30158	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62061	엘리-아리에스(에텔레인)	0	1	1047	1	0	1097	1	0	1147	1	0	1197	1	0	1247	1	0	1297	1	0	1347	1	0	1397	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62061	엘리-아리에스(에텔레인)	0	2	11047	1	0	11097	1	0	11147	1	0	11197	1	0	11247	1	0	11297	1	0	11347	1	0	11397	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62061	엘리-아리에스(에텔레인)	0	3	21047	1	0	21097	1	0	21147	1	0	21197	1	0	21247	1	0	21297	1	0	21347	1	0	21397	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62061	엘리-아리에스(에텔레인)	0	4	31047	1	0	31097	1	0	31147	1	0	31197	1	0	31247	1	0	31297	1	0	31347	1	0	31397	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62053	버서커-클라우드(에텔레인)	0	0	8	1	0	10008	1	0	20008	1	0	30008	1	0	0	0	0	23	1	0	10023	1	0	20023	1	0	30023	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62053	버서커-클라우드(에텔레인)	0	1	1008	1	0	1058	1	0	1108	1	0	1158	1	0	1208	1	0	1258	1	0	1308	1	0	1358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62053	버서커-클라우드(에텔레인)	0	2	11008	1	0	11058	1	0	11108	1	0	11158	1	0	11208	1	0	11258	1	0	11308	1	0	11358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62053	버서커-클라우드(에텔레인)	0	3	21008	1	0	21058	1	0	21108	1	0	21158	1	0	21208	1	0	21258	1	0	21308	1	0	21358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62053	버서커-클라우드(에텔레인)	0	4	31008	1	0	31058	1	0	31108	1	0	31158	1	0	31208	1	0	31258	1	0	31308	1	0	31358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62056	드래곤-세페르(에텔레인)	0	0	38	1	0	10038	1	0	20038	1	0	30038	1	0	0	0	0	53	1	0	10053	1	0	20053	1	0	30053	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62056	드래곤-세페르(에텔레인)	0	1	1018	1	0	1068	1	0	1118	1	0	1168	1	0	1218	1	0	1268	1	0	1318	1	0	1368	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62056	드래곤-세페르(에텔레인)	0	2	11018	1	0	11068	1	0	11118	1	0	11168	1	0	11218	1	0	11268	1	0	11318	1	0	11368	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62056	드래곤-세페르(에텔레인)	0	3	21018	1	0	21068	1	0	21118	1	0	21168	1	0	21218	1	0	21268	1	0	21318	1	0	21368	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62056	드래곤-세페르(에텔레인)	0	4	31018	1	0	31068	1	0	31118	1	0	31168	1	0	31218	1	0	31268	1	0	31318	1	0	31368	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62120	섀도우-개브리얼(에텔레인)	0	0	68	1	0	10068	1	0	20068	1	0	30068	1	0	0	0	0	83	1	0	10083	1	0	20083	1	0	30083	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62120	섀도우-개브리얼(에텔레인)	0	1	1028	1	0	1078	1	0	1128	1	0	1178	1	0	1228	1	0	1278	1	0	1328	1	0	1378	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62120	섀도우-개브리얼(에텔레인)	0	2	11028	1	0	11078	1	0	11128	1	0	11178	1	0	11228	1	0	11278	1	0	11328	1	0	11378	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62120	섀도우-개브리얼(에텔레인)	0	3	21028	1	0	21078	1	0	21128	1	0	21178	1	0	21228	1	0	21278	1	0	21328	1	0	21378	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62120	섀도우-개브리얼(에텔레인)	0	4	31028	1	0	31078	1	0	31128	1	0	31178	1	0	31228	1	0	31278	1	0	31328	1	0	31378	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62059	발키리-아샤(에텔레인)	0	0	98	1	0	10098	1	0	20098	1	0	30098	1	0	0	0	0	113	1	0	10113	1	0	20113	1	0	30113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62059	발키리-아샤(에텔레인)	0	1	1038	1	0	1088	1	0	1138	1	0	1188	1	0	1238	1	0	1288	1	0	1338	1	0	1388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62059	발키리-아샤(에텔레인)	0	2	11038	1	0	11088	1	0	11138	1	0	11188	1	0	11238	1	0	11288	1	0	11338	1	0	11388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62059	발키리-아샤(에텔레인)	0	3	21038	1	0	21088	1	0	21138	1	0	21188	1	0	21238	1	0	21288	1	0	21338	1	0	21388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62059	발키리-아샤(에텔레인)	0	4	31038	1	0	31088	1	0	31138	1	0	31188	1	0	31238	1	0	31288	1	0	31338	1	0	31388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62062	엘리-시렌(에텔레인)	0	0	144	1	0	10144	1	0	20144	1	0	30144	1	0	0	0	0	159	1	0	10159	1	0	20159	1	0	30159	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62062	엘리-시렌(에텔레인)	0	1	1048	1	0	1098	1	0	1148	1	0	1198	1	0	1248	1	0	1298	1	0	1348	1	0	1398	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62062	엘리-시렌(에텔레인)	0	2	11048	1	0	11098	1	0	11148	1	0	11198	1	0	11248	1	0	11298	1	0	11348	1	0	11398	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62062	엘리-시렌(에텔레인)	0	3	21048	1	0	21098	1	0	21148	1	0	21198	1	0	21248	1	0	21298	1	0	21348	1	0	21398	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62062	엘리-시렌(에텔레인)	0	4	31048	1	0	31098	1	0	31148	1	0	31198	1	0	31248	1	0	31298	1	0	31348	1	0	31398	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
