//2																					
//	Version	0.0.1.4	11111111		11111111					11111111											
//	중국_Ch	09-4-22 오후 9:38	"보상 스크립트에서 선택 보상을 랜덤 방식, 즉 DropRatioInfo 스크립트에서 참조할 경우, 돈과 관련된 값(Money1,Money2 …)은 반드시 0 으로 설정하여야 한다."																		
//		매크로 사용법은 Ctrl+Shift+A 키 입니다.																			
//	기본 정보			고정 보상		1002					선택 보상										
//	인덱스	설명	설명코드	경험치	하임	코인	카오감소시간	고정아템	타입	스킬ID	참조방식	선택 개수	선택아템1	아이템타입1	선택아템2	아이템타입2	선택아템3	아이템타입3	선택아템4	아이템타입4	
	Index	Description	DescriptionCode	Exp	Hime	Coin	ChaoTime	Fixed_IC	IGtype	Skill	ReferenceType	Select_Num	Sel_IC1	IGtype1	Sel_IC2	IGtype2	Sel_IC3	IGtype3	Sel_IC4	IGtype4	FieldEnd
	4150	모건의임무	0	38860000	0	0	0	40844	1	0	0	0	0	0	0	0	0	0	0	0	
	4151	1층의증식세포1	0	20438221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4152	1층의증식세포2	0	20438221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4153	1층의증식세포3	0	20438221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4154	1층의증식세포4	0	20438221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4155	1층의증식세포5	0	20438221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4156	증식세포의발견3	0	48860000	0	0	0	0	0	0	0	1	40749	1	0	0	0	0	0	0	
	4157	중층부의증식세포1	0	27479542	0	0	0	40845	1	0	0	0	0	0	0	0	0	0	0	0	
	4158	중층부의증식세포2	0	27479542	0	0	0	40845	1	0	0	0	0	0	0	0	0	0	0	0	
	4159	중층부의증식세포3	0	27479542	0	0	0	40845	1	0	0	0	0	0	0	0	0	0	0	0	
	4160	중층부의증식세포4	0	27479542	0	0	0	40845	1	0	0	0	0	0	0	0	0	0	0	0	
	4161	중층부의증식세포5	0	27479542	0	0	0	40845	1	0	0	0	0	0	0	0	0	0	0	0	
	4162	중층부의증식세포6	0	27479542	0	0	0	40845	1	0	0	0	0	0	0	0	0	0	0	0	
//	에테리아퀘스트추가1004																				
	4163	새로운기술에테리아시스템	0	0	0	0	0	4985	2	0	0	0	0	0	0	0	0	0	0	0	
	4164	무기및방어구의에테리아추출	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4165	펫의에테리아추출	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	1005퀘스트																				
	4166	마지막전투를향해	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4167	승리를향한전투1	0	809263512	0	0	0	40422	2	0	0	0	0	0	0	0	0	0	0	0	
	4168	떨거지제거	0	494631756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4169	해방군의전리품	0	494631756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4170	승리를향한전투2	0	809263512	0	0	0	40420	2	0	0	0	0	0	0	0	0	0	0	0	
	4171	해방군의자신감	0	494631756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4172	특별한전리품	0	494631756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4173	해방군을위하여	0	989263512	0	0	0	40421	2	0	0	0	0	0	0	0	0	0	0	0	
	4174	브루켈트의연구일지1	0	494631756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4175	브루켈트의연구일지2	0	494631756	0	0	0	40868	1	0	0	0	0	0	0	0	0	0	0	0	
	4176	보급품부족	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4177	공로상추천	0	989263512	100000	0	0	49131	1	0	0	1	40749	1	0	0	0	0	0	0	
	4178	진화된증식세포	0	494631756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4179	브루켈트의비약	0	494631756	0	0	0	40869	1	0	0	0	0	0	0	0	0	0	0	0	
	4180	증식억제	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4181	용감한정신	0	989263512	100000	0	0	49131	1	0	0	1	40749	1	0	0	0	0	0	0	
	4182	마왕의숨겨진마음	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4183	봉인된영혼	0	989263512	0	0	0	40423	1	0	0	0	0	0	0	0	0	0	0	0	
	4184	레이아의주술1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4185	회복의식1	0	494631756	0	0	0	40872	1	0	0	0	0	0	0	0	0	0	0	0	
	4186	레이아의주술2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4187	회복의식2	0	494631756	0	0	0	40872	1	0	0	0	0	0	0	0	0	0	0	0	
	4188	레이아의주술3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4189	회복의식3	0	494631756	0	0	0	40872	1	0	0	0	0	0	0	0	0	0	0	0	
	4190	레이아의주술4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4191	회복의식4	0	494631756	0	0	0	40872	1	0	0	0	0	0	0	0	0	0	0	0	
	4192	최후의전투	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4193	미션최후의전투(파티권장)	0	2891864016	0	0	0	49131	1	0	0	0	0	0	0	0	0	0	0	0	
	4194	재도전미션치후의전투(파티권장)	0	0	0	0	0	40873	1	0	0	1	40749	1	0	0	0	0	0	0	
	4195	위대한승리1	0	1445932008	100000	5	0	49131	1	0	0	1	40749	1	0	0	0	0	0	0	
	4196	위대한승리2	0	1445932008	150000	5	0	49131	1	0	0	1	40749	1	0	0	0	0	0	0	
	4197	위대한승리3	0	1445932008	200000	5	0	49131	1	0	0	0	0	0	0	0	0	0	0	0	
	4198	위대한승리4	0	1445932008	250000	5	0	49131	1	0	0	0	0	0	0	0	0	0	0	0	
	4199	위대한승리5	0	1445932008	300000	5	0	49131	1	0	0	0	0	0	0	0	0	0	0	0	
	4200	오래된적들	0	1445932008	0	0	0	49131	1	0	0	0	0	0	0	0	0	0	0	0	
	4201	추악한적들1	0	1445932008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4202	추악한적들2	0	1445932008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4203	탐욕스런병사	0	1445932008	0	0	0	49131	1	0	0	0	0	0	0	0	0	0	0	0	
	4204	조금만더가져올수없겠나?	0	0	0	0	0	40873	1	0	0	0	0	0	0	0	0	0	0	0	
	4205	작은성의	0	1445932008	0	0	0	40873	10	0	0	0	0	0	0	0	0	0	0	0	
	4206	헬론의망령들	0	0	50000	0	0	49131	1	0	0	0	0	0	0	0	0	0	0	0	
	4207	완전무결한승리1	0	989263512	0	0	0	40749	1	0	0	0	0	0	0	0	0	0	0	0	
	4208	헬론의저항1	0	494631756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4209	헬론의저항2	0	494631756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4210	완전무결한승리2	0	989263512	0	0	0	40749	1	0	0	0	0	0	0	0	0	0	0	0	
	4211	헬론의완강한저항1	0	494631756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4212	헬론의완강한저항2	0	494631756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4213	완전무결한승리3	0	989263512	0	0	0	40749	1	0	0	0	0	0	0	0	0	0	0	0	
	4214	더많은전리품	0	494631756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4215	캡틴의전리품	0	494631756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4216	끝없는욕심	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4217	전공에대한보상	0	989263512	100000	0	0	49131	1	0	0	1	40749	1	0	0	0	0	0	0	
	4218	전설이된전투	0	0	0	5	0	40749	1	0	0	1	49131	1	0	0	0	0	0	0	
	4219	로슈엘의보물	0	0	0	0	0	49126	1	0	0	0	0	0	0	0	0	0	0	0	
//	붕괴된에텔레인																				
	4220	의회의호출	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4221	공격받는에텔레인	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4222	에텔레인을사수하라1	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4223	에텔레인을사수하라2	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4224	에텔레인을사수하라3	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4225	이그니스의배신	0	0	80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	1006마이너칼버스퀘스트																				
	4226	칼버스의악령	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4227	라비모라의주술	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4228	영혼을담을그릇	0	0	0	0	0	0	0	0	0	1	40903	1	0	0	0	0	0	0	
	4229	칼버스의영혼	0	0	0	0	0	0	0	0	0	1	40902	1	0	0	0	0	0	0	
//	이벤트 퀘스트 보상																				
	11001	마리엔펠데의부탁(반복)	1	1000	500	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	
//	11002	타임라인_초기화보상	0	0	0	0	0	0	0	0	0	3	62011	1	62012	1	62013	1	0	0	
	11003	Quest_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	11004	중국3주년이벤트_야숲	0	500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	11005	중국3주년이벤트_수로	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	11006	중국3주년이벤트_설원	0	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	11007	중국3주년이벤트_화산	0	5000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	11008	중국3주년이벤트_묘지	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	11009	중국3주년이벤트_묘지	0	20000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	이벤트 보상																				
	3001	EVENT_1	0	0	0	0	0	0	0	0	3	1	11	0	0	0	0	0	0	0	
	3002	EVENT_2	0	0	0	0	0	0	0	0	3	1	12	0	0	0	0	0	0	0	
	3003	EVENT_3	0	0	0	0	0	0	0	0	3	1	13	0	0	0	0	0	0	0	
	3004	EVENT_4	0	0	0	0	0	0	0	0	3	1	14	0	0	0	0	0	0	0	
	3005	EVENT_5	0	0	0	0	0	0	0	0	3	1	15	0	0	0	0	0	0	0	
	3006	EVENT_6	0	0	0	0	0	0	0	0	3	1	31	0	0	0	0	0	0	0	
	3007	EVENT_7	0	0	0	0	0	0	0	0	3	1	32	0	0	0	0	0	0	0	
	3008	EVENT_8	0	0	0	0	0	0	0	0	3	1	33	0	0	0	0	0	0	0	
	3009	EVENT_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	3010	EVENT_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	3011	EVENT_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	3012	EVENT_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	3013	달콤한사랑이벤트	0	0	0	0	0	0	0	0	2	1	40202	0	0	0	0	0	0	0	
//	3014	구정이벤트_경축신년	0	0	0	0	0	0	0	0	3	1	67	0	0	0	0	0	0	0	
//	3015	구정이벤트_신년축하	0	0	0	0	0	0	0	0	3	1	68	0	0	0	0	0	0	0	
//	3016	추석이벤트_미니월병	0	0	0	0	0	0	0	0	3	1	60	0	0	0	0	0	0	0	
//	3017	추석이벤트_야자월병	0	0	0	0	0	0	0	0	3	1	61	0	0	0	0	0	0	0	
//	3018	추석이벤트_야채월병	0	0	0	0	0	0	0	0	3	1	62	0	0	0	0	0	0	0	
//	3019	추석이벤트_아이스월병	0	0	0	0	0	0	0	0	3	1	63	0	0	0	0	0	0	0	
//	3020	추석이벤트_월병	0	0	0	0	0	0	0	0	3	1	64	0	0	0	0	0	0	0	
//	3021	새해복이쏙아진진다이벤트	0	0	0	0	0	0	0	0	3	1	3	0	0	0	0	0	0	0	
//	3022	새해복이쏙아진진다이벤트_중국	0	0	0	0	0	0	0	0	3	1	5	0	0	0	0	0	0	0	
//	3023	1주년이벤트_기적셰계	0	0	0	0	0	0	0	0	3	1	9901	0	0	0	0	0	0	0	
//	3024	1주년이벤트_생일축하	0	0	0	0	0	0	0	0	3	1	9902	0	0	0	0	0	0	0	
//	3025	1주년이벤트_생일케익	0	0	0	0	0	0	0	0	3	1	9903	0	0	0	0	0	0	0	
//	3026	용선경기를위한아이템모집(야수의숲)	0	24173	0	0	0	0	0	0	3	1	28	0	0	0	0	0	0	0	
//	3027	용선경기를위한아이템모집(에텔레인지하수로)	0	120658	0	0	0	0	0	0	3	1	28	0	0	0	0	0	0	0	
//	3028	용선경기를위한아이템모집(얼어붙은궁전)	0	284336	0	0	0	0	0	0	3	1	28	0	0	0	0	0	0	0	
//	3029	용선경기를위한아이템모집(용족의계곡)	0	1636205	0	0	0	0	0	0	3	1	28	0	0	0	0	0	0	0	
//	3030	용선경기를위한아이템모집(아이올트공동묘지)	0	2163800	0	0	0	0	0	0	3	1	28	0	0	0	0	0	0	0	
//	3031	단오절이벤트	0	0	0	0	0	0	0	0	3	1	27	0	0	0	0	0	0	0	
	3032	깨어진마음을모아까치소환	0	0	0	0	0	0	0	0	3	0	94	0	0	0	0	0	0	0	
	3033	까치로은하수다리만들기	0	7777	77	0	0	0	0	0	3	0	95	0	0	0	0	0	0	0	
//	3034	올림픽!영광스러운도전	0	0	0	0	0	6740	1	0	0	0	0	0	0	0	0	0	0	0	
//	3035	정월 대보름 몬스터 러쉬	0	0	0	0	0	9015	1	0	0	0	0	0	0	0	0	0	0	0	
	3036	보물상자+2에도전_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	55087	0	0	0	0	0	0	0	
	3037	보물상자+3에도전_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	55088	0	0	0	0	0	0	0	
	3038	보물상자+4에도전_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	55089	0	0	0	0	0	0	0	
	3039	보물상자+5에도전_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	55090	0	0	0	0	0	0	0	
	3040	보물상자+6에도전_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	55091	0	0	0	0	0	0	0	
	3041	보물상자+7에도전_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	55092	0	0	0	0	0	0	0	
	3042	보물상자+8에도전_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	55093	0	0	0	0	0	0	0	
	3043	보물상자+9에도전_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	55094	0	0	0	0	0	0	0	
	3044	보물상자+10에도전_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	55095	0	0	0	0	0	0	0	
	3045	보물상자+11에도전_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	55096	0	0	0	0	0	0	0	
	3046	보물상자+12에도전_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	55097	0	0	0	0	0	0	0	
	3047	국경쾌락보상_중국국경절이벤트	0	0	0	0	0	0	0	0	3	0	30	0	0	0	0	0	0	0	
//	3048	대만_추석이벤트	0	0	0	0	0	0	0	0	3	0	12	0	0	0	0	0	0	0	
	3049	보물상자+1복권보상_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	6005	0	0	0	0	0	0	0	
	3050	보물상자+2복권보상_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	6006	0	0	0	0	0	0	0	
	3051	보물상자+3복권보상_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	6007	0	0	0	0	0	0	0	
	3052	보물상자+4복권보상_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	6008	0	0	0	0	0	0	0	
	3053	보물상자+5복권보상_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	6009	0	0	0	0	0	0	0	
	3054	보물상자+6복권보상_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	6010	0	0	0	0	0	0	0	
	3055	보물상자+7복권보상_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	6011	0	0	0	0	0	0	0	
	3056	보물상자+8복권보상_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	6012	0	0	0	0	0	0	0	
	3057	보물상자+9복권보상_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	6013	0	0	0	0	0	0	0	
	3058	보물상자+10복권보상_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	6014	0	0	0	0	0	0	0	
	3059	보물상자+11복권보상_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	6015	0	0	0	0	0	0	0	
	3060	보물상자+12복권보상_중국추석이벤트	0	0	0	0	0	0	0	0	3	0	6016	0	0	0	0	0	0	0	
//	3061	대만_할로윈이벤트	0	0	0	0	0	3313	1	0	0	0	0	0	0	0	0	0	0	0	
	3062	해방군을위하여	0	0	0	0	0	40247	3	0	0	0	0	0	0	0	0	0	0	0	
	3063	명예를위하여	0	0	0	0	0	40247	1	0	0	0	0	0	0	0	0	0	0	0	
	3064	몬트샤인공방전참여	0	0	0	0	0	40245	1	0	0	0	0	0	0	0	0	0	0	0	
//	3065	대만_2주년이벤트	0	0	0	0	0	0	0	0	3	0	15	0	0	0	0	0	0	0	
//	3066	대만_2주년이벤트_야수들의숲	0	0	0	0	0	6786	1	0	0	0	0	0	0	0	0	0	0	0	
//	3067	대만_2주년이벤트_지하수로	0	0	0	0	0	6787	1	0	0	0	0	0	0	0	0	0	0	0	
//	3068	대만_2주년이벤트_얼어붙은궁전	0	0	0	0	0	6788	1	0	0	0	0	0	0	0	0	0	0	0	
//	3069	대만_2주년이벤트_용족의계곡	0	0	0	0	0	6789	1	0	0	0	0	0	0	0	0	0	0	0	
//	3070	크리스마스에는축복을	0	0	0	0	0	9042	1	0	0	0	0	0	0	0	0	0	0	0	
//	3071	크리스마스에는사랑을	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	3072	대만_크리스마스양말을찾아라	0	0	0	0	0	40294	1	0	0	0	0	0	0	0	0	0	0	0	
//	3073	대만_크리스마스의기쁨_야수들의숲	0	0	0	0	0	40295	1	0	0	0	0	0	0	0	0	0	0	0	
//	3074	대만_크리스마스의기쁨_지하수로	0	0	0	0	0	40295	1	0	0	0	0	0	0	0	0	0	0	0	
//	3075	대만_크리스마스이벤트_교환보상	0	0	0	0	0	0	0	0	3	0	15	0	0	0	0	0	0	0	
//	3076	중국_크리스마스퀘스트보상_야수들의숲_08년	0	25000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	3077	중국_크리스마스퀘스트보상_에텔레인지하수로_08년	0	150000	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	3078	중국_크리스마스퀘스트보상_얼어붙은궁전_08년	0	500000	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	3079	중국_크리스마스퀘스트보상_용족의계곡_08년	0	2000000	500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	3080	중국_크리스마스퀘스트보상_아이올트공동묘지_08년	0	5000000	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	3081	중국_구정이벤트(소년대길)	0	0	0	0	0	0	0	0	3	0	29	0	0	0	0	0	0	0	
	3082	국내_콜로세움의전투_구정이벤트1	0	0	0	0	0	0	0	0	0	1	6798	1	6799	1	6800	1	6801	1	
//	3083	국내_콜로세움의망령_구정이벤트2	0	0	0	0	0	0	0	0	0	1	6797	1	0	0	0	0	0	0	
//	3084	국내_혹시몬트샤인참전용사_구정이벤트3	0	0	0	0	0	0	0	0	3	0	67	0	0	0	0	0	0	0	
//	3085	국내_콜로세움의전투_구정이벤트1	0	0	0	0	0	0	0	0	0	1	6798	1	6799	1	6800	1	6801	1	
//	3086	2009년_어린이날_버서커	0	0	0	0	0	0	0	0	3	0	88	0	0	0	0	0	0	0	
//	3087	2010년_어린이날_드래곤	0	0	0	0	0	0	0	0	3	0	89	0	0	0	0	0	0	0	
//	3088	2011년_어린이날_버서커	0	0	0	0	0	0	0	0	3	0	90	0	0	0	0	0	0	0	
//	3089	2012년_어린이날_버서커	0	0	0	0	0	0	0	0	3	0	91	0	0	0	0	0	0	0	
//	3090	2013년_어린이날_버서커	0	0	0	0	0	0	0	0	3	0	92	0	0	0	0	0	0	0	
//	3091	OBT3주년_윈드의초대장	0	0	0	0	0	40470	1	0	0	0	0	0	0	0	0	0	0	0	
//	3092	OBT3주년_몬스터러쉬이벤트	0	0	0	0	0	40472	1	0	0	0	0	0	0	0	0	0	0	0	
//	3093	OBT3주년_이상한물건	0	0	0	0	0	0	0	0	3	0	30	0	0	0	0	0	0	0	
	3094	2009년_중국_국경절이벤트_건국대업_보상	0	0	0	0	0	0	0	0	3	0	69	0	0	0	0	0	0	0	
//	3095	2009추석_콩송편보상	0	0	0	0	0	0	0	0	3	0	95	0	0	0	0	0	0	0	
//	3096	2009추석_쑥송편보상	0	0	0	0	0	0	0	0	3	0	96	0	0	0	0	0	0	0	
//	3097	2009추석_팥송편보상	0	0	0	0	0	0	0	0	3	0	97	0	0	0	0	0	0	0	
//	3098	2009추석_꿀송편보상	0	0	0	0	0	0	0	0	3	0	98	0	0	0	0	0	0	0	
	3099	2009크리스마스이벤트_행복산타보상	0	0	0	0	0	6843	1	0	0	0	0	0	0	0	0	0	0	0	
	3100	2009크리스마스이벤트_축복산타보상	0	0	0	0	0	6844	1	0	0	0	0	0	0	0	0	0	0	0	
	3101	2009크리스마스이벤트_사랑산타보상	0	0	0	0	0	6845	1	0	0	0	0	0	0	0	0	0	0	0	
	3102	2010중국구정이벤트_최고급비단주머니	0	0	0	0	0	6941	1	0	0	0	0	0	0	0	0	0	0	0	
	3103	2010중국구정이벤트_고급비단주머니	0	0	0	0	0	6942	1	0	0	0	0	0	0	0	0	0	0	0	
	3104	2010중국구정이벤트_중급비단주머니	0	0	0	0	0	6943	1	0	0	0	0	0	0	0	0	0	0	0	
	3105	2010중국구정이벤트_초급비단주머니	0	0	0	0	0	6944	1	0	0	0	0	0	0	0	0	0	0	0	
//	3106	2010식목일_태양의씨앗10개보상	0	0	0	0	0	0	0	0	3	0	95	0	0	0	0	0	0	0	
//	3107	2010식목일_태양의씨앗30개보상	0	0	0	0	0	0	0	0	3	0	96	0	0	0	0	0	0	0	
//	3108	2010식목일_태양의씨앗100개보상	0	0	0	0	0	0	0	0	3	0	97	0	0	0	0	0	0	0	
//	3109	중국3주년이벤트_야숲	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	3110	중국3주년이벤트_수로	0	500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	3111	중국3주년이벤트_설원	0	5000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	3112	중국3주년이벤트_화산	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	3113	중국3주년이벤트_묘지	0	25000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	3114	중국3주년이벤트_초기화	0	0	0	0	0	0	0	0	0	3	47021	1	47022	1	47023	1	0	0	
//	3115	중국3주년이벤트_뱃지	0	0	0	0	0	6945	1	0	0	0	0	0	0	0	0	0	0	0	
//	3116	2010_OBT4주년아인보상	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	
	3117	2010_OBT4주년퀘스트보상	0	0	0	0	0	0	0	0	0	1	6963	1	0	0	0	0	0	0	
//	3118	단오이벤트보상1_대만	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	
//	3119	단오이벤트보상2_대만	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0	0	0	
//	3120	2010_국내월드컵이벤트아인보상	0	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	
//	3121	2010_국내월드컵이벤트퀘스트보상	0	4000	4000	0	0	0	0	0	0	1	6971	1	0	0	0	0	0	0	
//	3122	2010중국칠석이벤트_건설자증명	0	0	0	0	0	6978	1	0	0	0	0	0	0	0	0	0	0	0	
//	3123	2010중국칠석이벤트_건설자증명	0	0	0	0	0	6979	1	0	0	0	0	0	0	0	0	0	0	0	
	3124	2010중국추석이벤트_토끼선물1탄_럭키아이템	0	0	0	0	0	0	0	0	3	0	51	0	0	0	0	0	0	0	
	3125	2010중국추석이벤트_토끼선물2탄_럭키아이템	0	0	0	0	0	0	0	0	3	0	52	0	0	0	0	0	0	0	
	3126	2010중국추석이벤트_잇자국이있는철월병	0	0	0	0	0	6987	1	0	0	0	0	0	0	0	0	0	0	0	
	3127	2010국내할로윈이벤트아인보상	0	0	0	0	0	0	0	0	3	0	64	0	0	0	0	0	0	0	
//	AC 보상																				
//	야수의 숲																				
	20001	AC_야수의숲_5%	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	20002	AC_야수의숲_10%	953	0	5500	0	0	0	0	0	2	1	4014	10	0	0	0	0	0	0	
	20003	AC_야수의숲_15%	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	20004	AC_야수의숲_20%	953	0	8500	0	0	0	0	0	2	3	49001	10	49011	10	49021	10	0	0	
	20005	AC_야수의숲_25%	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	20006	AC_야수의숲_30%	953	0	13900	0	0	0	0	0	2	2	4201	5	4702	3	0	0	0	0	
	20007	AC_야수의숲_35%	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	20008	AC_야수의숲_40%	953	0	21700	0	0	0	0	0	2	1	6655	10	0	0	0	0	0	0	
	20009	AC_야수의숲_45%	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	20010	AC_야수의숲_50%	953	0	31900	0	0	0	0	0	2	2	3001	1	0	0	0	0	0	0	
	20011	AC_야수의숲_55%	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	20012	AC_야수의숲_60%	953	0	44500	0	0	0	0	0	2	2	3021	1	0	0	0	0	0	0	
	20013	AC_야수의숲_65%	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	20014	AC_야수의숲_70%	953	0	59500	0	0	0	0	0	2	1	6528	2	0	0	0	0	0	0	
	20015	AC_야수의숲_75%	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	20016	AC_야수의숲_80%	953	0	76900	0	0	0	0	0	2	1	7244	1	0	0	0	0	0	0	
	20017	AC_야수의숲_85%	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	20018	AC_야수의숲_90%	953	0	96700	0	0	0	0	0	2	1	6023	1	0	0	0	0	0	0	
	20019	AC_야수의숲_95%	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	20020	AC_야수의숲_100%	953	0	118900	0	0	0	0	0	2	1	3320	1	0	0	0	0	0	0	
//	지하 수로																				
	20101	AC_지하수로_5%	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	20102	AC_지하수로_10%	953	0	14700	0	0	0	0	0	2	1	4015	10	0	0	0	0	0	0	
	20103	AC_지하수로_15%	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	20104	AC_지하수로_20%	953	0	26900	0	0	0	0	0	2	3	49002	10	49012	10	49022	10	0	0	
